"","stationID","year","month","day","hours","minutes","seconds","humid","pressure","temp","wind_speed"
"1753",1,"2013","03","15","03","00","00",30.35,1014,35.06,14.96014
"1754",1,"2013","03","15","04","00","00",33.19,1014.3,35.06,18.41248
"1755",1,"2013","03","15","05","00","00",39.72,1014.3,33.98,19.56326
"1756",1,"2013","03","15","06","00","00",37.7,1014.5,33.08,19.56326
"1757",1,"2013","03","15","07","00","00",41.17,1014.5,33.08,12.65858
"1758",1,"2013","03","15","08","00","00",43,1014.4,32,18.41248
"1759",1,"2013","03","15","09","00","00",44.74,1014.3,32,21.86482
"1760",1,"2013","03","15","10","00","00",46.92,1014.6,32,14.96014
"1761",1,"2013","03","15","11","00","00",46.92,1014.7,32,13.80936
"1762",1,"2013","03","15","12","00","00",46.74,1015.1,30.92,11.5078
"1763",1,"2013","03","15","13","00","00",40.99,1014.8,32,11.5078
"1764",1,"2013","03","15","14","00","00",36.37,1014.2,33.98,11.5078
"1765",1,"2013","03","15","15","00","00",36.26,1013.2,35.06,6.90468
"1766",1,"2013","03","15","16","00","00",33.87,1012.3,39.02,12.65858
"1767",1,"2013","03","15","17","00","00",35.95,1010.9,39.92,14.96014
"1768",1,"2013","03","15","18","00","00",37.57,1009.8,41,13.80936
"1769",1,"2013","03","15","19","00","00",39.23,1008.7,42.08,13.80936
"1770",1,"2013","03","15","20","00","00",39.57,1007.3,44.06,14.96014
"1771",1,"2013","03","15","21","00","00",38.23,1006.7,44.96,18.41248
"1772",1,"2013","03","15","22","00","00",38.12,1006.2,46.04,11.5078
"1773",1,"2013","03","15","23","00","00",38.56,1006.3,46.94,11.5078
"1774",1,"2013","03","16","00","00","00",40.35,1006.8,46.94,8.05546
"1775",1,"2013","03","16","01","00","00",47.54,1007.1,46.94,14.96014
"1776",1,"2013","03","16","02","00","00",49.19,1007.4,46.04,12.65858
"1777",1,"2013","03","16","03","00","00",55.27,1008.2,42.98,11.5078
"1778",1,"2013","03","16","04","00","00",57.22,1008.5,42.08,13.80936
"1779",1,"2013","03","16","05","00","00",54.73,1008.4,42.08,14.96014
"1780",1,"2013","03","16","06","00","00",50.63,1008.7,41,12.65858
"1781",1,"2013","03","16","07","00","00",50.46,1008.9,39.92,11.5078
"1782",1,"2013","03","16","08","00","00",49.93,1009.2,39.02,10.35702
"1783",1,"2013","03","16","09","00","00",50.14,1009.5,37.94,11.5078
"1784",1,"2013","03","16","10","00","00",49.62,1010.1,37.04,10.35702
"1785",1,"2013","03","16","11","00","00",47.75,1010.6,37.04,9.20624
"1786",1,"2013","03","16","12","00","00",49.83,1010.8,35.96,9.20624
"1787",1,"2013","03","16","13","00","00",43.85,1011.3,37.04,4.60312
"1788",1,"2013","03","16","14","00","00",54.21,1010.9,35.96,12.65858
"1789",1,"2013","03","16","15","00","00",54.21,1010.9,35.96,10.35702
"1790",1,"2013","03","16","16","00","00",54.21,1010.9,35.96,5.7539
"1791",1,"2013","03","16","17","00","00",56.32,1010.2,35.96,3.45234
"1792",1,"2013","03","16","18","00","00",64.46,NA,35.6,0
"1793",1,"2013","03","16","19","00","00",74.63,NA,33.8,0
"1794",1,"2013","03","16","20","00","00",86.49,NA,33.8,3.45234
"1795",1,"2013","03","16","21","00","00",88.37,1008.9,33.08,8.05546
"1796",1,"2013","03","16","22","00","00",86.49,NA,33.8,6.90468
"1797",1,"2013","03","16","23","00","00",80.36,NA,33.8,8.05546
"1798",1,"2013","03","17","00","00","00",86.49,NA,33.8,6.90468
"1799",1,"2013","03","17","01","00","00",86.49,NA,33.8,6.90468
"1800",1,"2013","03","17","02","00","00",80.36,NA,33.8,4.60312
"1801",1,"2013","03","17","03","00","00",75.31,1012.3,35.06,8.05546
"1802",1,"2013","03","17","04","00","00",72.03,1012.8,35.06,9.20624
"1803",1,"2013","03","17","05","00","00",72.03,1013.1,35.06,8.05546
"1804",1,"2013","03","17","06","00","00",72.03,1013.2,35.06,9.20624
"1805",1,"2013","03","17","07","00","00",75.2,1013.5,33.98,10.35702
"1806",1,"2013","03","17","08","00","00",71.82,1014.4,33.08,11.5078
"1807",1,"2013","03","17","09","00","00",66.11,1014.9,33.08,12.65858
"1808",1,"2013","03","17","10","00","00",63.51,1015.8,32,14.96014
"1809",1,"2013","03","17","11","00","00",63.36,1017,30.92,14.96014
"1810",1,"2013","03","17","12","00","00",58.08,1018.3,30.02,16.11092
"1811",1,"2013","03","17","13","00","00",51.38,1019.3,30.92,10.35702
"1812",1,"2013","03","17","14","00","00",51.15,1020,32,17.2617
"1813",1,"2013","03","17","15","00","00",44.92,1020.4,33.08,14.96014
"1814",1,"2013","03","17","16","00","00",43.33,1020.1,33.98,12.65858
"1815",1,"2013","03","17","17","00","00",45.43,1020.6,33.98,11.5078
"1816",1,"2013","03","17","18","00","00",45.26,1020.6,35.06,17.2617
"1817",1,"2013","03","17","19","00","00",41.99,1020.6,35.96,16.11092
"1818",1,"2013","03","17","20","00","00",40.24,1020.5,37.04,14.96014
"1819",1,"2013","03","17","21","00","00",35.33,1020.8,37.94,10.35702
"1820",1,"2013","03","17","22","00","00",36.6,1021.5,37.04,14.96014
"1821",1,"2013","03","17","23","00","00",38.38,1022.4,37.04,11.5078
"1822",1,"2013","03","18","00","00","00",38.38,1023.3,37.04,11.5078
"1823",1,"2013","03","18","01","00","00",38.38,1024.2,37.04,11.5078
"1824",1,"2013","03","18","02","00","00",35.17,1025.2,37.04,8.05546
"1825",1,"2013","03","18","03","00","00",36.71,1026.1,35.96,5.7539
"1826",1,"2013","03","18","04","00","00",33.19,1026.1,35.06,8.05546
"1827",1,"2013","03","18","05","00","00",37.7,1026.7,33.08,9.20624
"1828",1,"2013","03","18","06","00","00",36.03,1026.9,32,10.35702
"1829",1,"2013","03","18","07","00","00",39.19,1027.5,30.92,11.5078
"1830",1,"2013","03","18","08","00","00",37.17,1028.4,30.02,6.90468
"1831",1,"2013","03","18","09","00","00",38.85,1028.5,28.94,6.90468
"1832",1,"2013","03","18","10","00","00",40.79,1029.1,28.94,9.20624
"1833",1,"2013","03","18","11","00","00",48.48,1029.3,30.02,12.65858
"1834",1,"2013","03","18","12","00","00",46.74,1029.7,30.92,12.65858
"1835",1,"2013","03","18","13","00","00",46.74,1029.4,30.92,11.5078
"1836",1,"2013","03","18","14","00","00",43,1029.6,32,11.5078
"1837",1,"2013","03","18","15","00","00",45.43,1029.1,33.98,10.35702
"1838",1,"2013","03","18","16","00","00",51.33,1028.5,33.08,11.5078
"1839",1,"2013","03","18","17","00","00",51.47,1027.9,33.98,16.11092
"1840",1,"2013","03","18","18","00","00",56.02,1026.6,33.98,18.41248
"1841",1,"2013","03","18","19","00","00",51.47,1025.3,33.98,16.11092
"1842",1,"2013","03","18","20","00","00",56.02,1024.6,33.98,16.11092
"1843",1,"2013","03","18","21","00","00",61.08,1023.9,35.06,12.65858
"1844",1,"2013","03","18","22","00","00",69.25,NA,33.8,11.5078
"1845",1,"2013","03","18","23","00","00",80.22,NA,32,12.65858
"1846",1,"2013","03","19","00","00","00",86.39,NA,32,14.96014
"1847",1,"2013","03","19","01","00","00",88.32,1020.2,32,13.80936
"1848",1,"2013","03","19","02","00","00",88.32,1019.1,32,12.65858
"1849",1,"2013","03","19","03","00","00",86.39,NA,32,12.65858
"1850",1,"2013","03","19","04","00","00",86.49,NA,33.8,12.65858
"1851",1,"2013","03","19","05","00","00",86.49,NA,33.8,13.80936
"1852",1,"2013","03","19","06","00","00",86.49,NA,33.8,16.11092
"1853",1,"2013","03","19","07","00","00",88.47,1012.6,35.06,17.2617
"1854",1,"2013","03","19","08","00","00",86.59,NA,35.6,11.5078
"1855",1,"2013","03","19","09","00","00",89.16,1009.9,35.96,17.2617
"1856",1,"2013","03","19","10","00","00",89.16,1009.4,35.96,19.56326
"1857",1,"2013","03","19","11","00","00",85.43,1008.3,37.04,18.41248
"1858",1,"2013","03","19","12","00","00",85.43,1008.3,37.04,18.41248
"1859",1,"2013","03","19","13","00","00",93.08,NA,35.6,23.0156
"1860",1,"2013","03","19","14","00","00",85.49,1007.3,37.94,14.96014
"1861",1,"2013","03","19","15","00","00",89.16,1007,35.96,12.65858
"1862",1,"2013","03","19","16","00","00",86.69,NA,37.4,9.20624
"1863",1,"2013","03","19","17","00","00",89.16,1007.2,35.96,11.5078
"1864",1,"2013","03","19","18","00","00",86.69,NA,37.4,10.35702
"1865",1,"2013","03","19","19","00","00",79.05,1005.7,39.02,12.65858
"1866",1,"2013","03","19","20","00","00",80.79,NA,39.2,13.80936
"1867",1,"2013","03","19","21","00","00",70.08,NA,41,9.20624
"1868",1,"2013","03","19","22","00","00",64.93,1006,42.98,6.90468
"1869",1,"2013","03","19","23","00","00",64.93,1006.2,42.98,0
"1870",1,"2013","03","20","00","00","00",62.3,1006.6,44.06,9.20624
"1871",1,"2013","03","20","01","00","00",67.81,1007.2,42.98,8.05546
"1872",1,"2013","03","20","02","00","00",67.09,1008.3,41,12.65858
"1873",1,"2013","03","20","03","00","00",64.54,1008.6,39.92,13.80936
"1874",1,"2013","03","20","04","00","00",64.43,1009.3,39.02,12.65858
"1875",1,"2013","03","20","05","00","00",61.35,1009.7,37.04,9.20624
"1876",1,"2013","03","20","06","00","00",59.09,1010.2,37.04,11.5078
"1877",1,"2013","03","20","07","00","00",45.76,1010.8,35.96,14.96014
"1878",1,"2013","03","20","08","00","00",43.52,1011,35.06,13.80936
"1879",1,"2013","03","20","09","00","00",47.25,1011.3,33.98,19.56326
"1880",1,"2013","03","20","10","00","00",47.25,1011.7,33.98,13.80936
"1881",1,"2013","03","20","11","00","00",47.25,1011.8,33.98,16.11092
"1882",1,"2013","03","20","12","00","00",45.26,1011.9,35.06,18.41248
"1883",1,"2013","03","20","13","00","00",41.99,1011.7,35.96,20.71404
"1884",1,"2013","03","20","14","00","00",40.24,1011.6,37.04,14.96014
"1885",1,"2013","03","20","15","00","00",38.84,1011.7,37.94,20.71404
"1886",1,"2013","03","20","16","00","00",44.18,1011.5,39.02,12.65858
"1887",1,"2013","03","20","17","00","00",34.47,1010.8,41,14.96014
"1888",1,"2013","03","20","18","00","00",29.05,1010.1,42.98,18.41248
"1889",1,"2013","03","20","19","00","00",28.25,1009.1,44.96,10.35702
"1890",1,"2013","03","20","20","00","00",28.25,1008.9,44.96,13.80936
"1891",1,"2013","03","20","21","00","00",26.94,1008.9,44.96,14.96014
"1892",1,"2013","03","20","22","00","00",27.88,1008.7,44.06,13.80936
"1893",1,"2013","03","20","23","00","00",26.94,1008.8,44.96,16.11092
"1894",1,"2013","03","21","00","00","00",26.79,1008.8,44.06,12.65858
"1895",1,"2013","03","21","01","00","00",40.77,1009.2,42.08,8.05546
"1896",1,"2013","03","21","02","00","00",36.03,1009.5,42.08,8.05546
"1897",1,"2013","03","21","03","00","00",36.03,1009.8,42.08,6.90468
"1898",1,"2013","03","21","04","00","00",44.33,1010,39.92,12.65858
"1899",1,"2013","03","21","05","00","00",59.09,1010.3,37.04,10.35702
"1900",1,"2013","03","21","06","00","00",59.09,1009.8,37.04,9.20624
"1901",1,"2013","03","21","07","00","00",63.91,1009.1,35.06,10.35702
"1902",1,"2013","03","21","08","00","00",75.11,1008.9,33.08,10.35702
"1903",1,"2013","03","21","09","00","00",66.11,1008.1,33.08,8.05546
"1904",1,"2013","03","21","10","00","00",58.66,1008.1,33.98,10.35702
"1905",1,"2013","03","21","11","00","00",53.36,1008.5,33.08,12.65858
"1906",1,"2013","03","21","12","00","00",42.84,1008.4,33.08,12.65858
"1907",1,"2013","03","21","13","00","00",39.25,1008.1,33.08,9.20624
"1908",1,"2013","03","21","14","00","00",41.17,1007.8,33.08,8.05546
"1909",1,"2013","03","21","15","00","00",47.25,1007.4,33.98,6.90468
"1910",1,"2013","03","21","16","00","00",39.58,1006.6,35.06,10.35702
"1911",1,"2013","03","21","17","00","00",45.43,1006.1,33.98,4.60312
"1912",1,"2013","03","21","18","00","00",47.1,1005.4,33.08,5.7539
"1913",1,"2013","03","21","19","00","00",41.51,1004.5,35.06,6.90468
"1914",1,"2013","03","21","20","00","00",40.05,1003.9,35.96,6.90468
"1915",1,"2013","03","21","21","00","00",33.95,1003.3,37.94,5.7539
"1916",1,"2013","03","21","22","00","00",33.95,1003.6,37.94,11.5078
"1917",1,"2013","03","21","23","00","00",33.95,1004,37.94,12.65858
"1918",1,"2013","03","22","00","00","00",33.53,1004.5,37.04,19.56326
"1919",1,"2013","03","22","01","00","00",34.99,1005.2,35.96,17.2617
"1920",1,"2013","03","22","02","00","00",39.58,1005.9,35.06,18.41248
"1921",1,"2013","03","22","03","00","00",43.33,1006.2,33.98,14.96014
"1922",1,"2013","03","22","04","00","00",42.84,1006.8,33.08,18.41248
"1923",1,"2013","03","22","05","00","00",43,1007.1,32,16.11092
"1924",1,"2013","03","22","06","00","00",44.92,1007.6,30.92,10.35702
"1925",1,"2013","03","22","07","00","00",44.92,1007.3,30.92,13.80936
"1926",1,"2013","03","22","08","00","00",42.82,1006.9,30.92,10.35702
"1927",1,"2013","03","22","09","00","00",44.92,1006.9,30.92,12.65858
"1928",1,"2013","03","22","10","00","00",53.29,1007,30.02,10.35702
"1929",1,"2013","03","22","11","00","00",55.42,1007.6,30.02,11.5078
"1930",1,"2013","03","22","12","00","00",53.44,1008.4,30.92,13.80936
"1931",1,"2013","03","22","13","00","00",51.15,1008.7,32,9.20624
"1932",1,"2013","03","22","14","00","00",47.1,1008.9,33.08,13.80936
"1933",1,"2013","03","22","15","00","00",41.51,1008.9,35.06,13.80936
"1934",1,"2013","03","22","16","00","00",38.38,1009,37.04,14.96014
"1935",1,"2013","03","22","17","00","00",37.05,1008.6,37.94,13.80936
"1936",1,"2013","03","22","18","00","00",40.39,1008.4,37.94,17.2617
"1937",1,"2013","03","22","19","00","00",38.72,1008.3,39.02,17.2617
"1938",1,"2013","03","22","20","00","00",32.88,1008.2,41,17.2617
"1939",1,"2013","03","22","21","00","00",34.47,1008.5,41,14.96014
"1940",1,"2013","03","22","22","00","00",34.47,1008.8,41,19.56326
"1941",1,"2013","03","22","23","00","00",34.47,1009.5,41,19.56326
"1942",1,"2013","03","23","00","00","00",37.38,1010.3,39.92,12.65858
"1943",1,"2013","03","23","01","00","00",39.17,1010.8,39.92,13.80936
"1944",1,"2013","03","23","02","00","00",40.57,1011.1,39.02,12.65858
"1945",1,"2013","03","23","03","00","00",44,1011.4,37.94,11.5078
"1946",1,"2013","03","23","04","00","00",49.62,1011.7,37.04,11.5078
"1947",1,"2013","03","23","05","00","00",51.95,1011.6,37.04,11.5078
"1948",1,"2013","03","23","06","00","00",51.95,1011.7,37.04,9.20624
"1949",1,"2013","03","23","07","00","00",45.58,1011.7,37.04,13.80936
"1950",1,"2013","03","23","08","00","00",43.67,1010.9,35.96,14.96014
"1951",1,"2013","03","23","09","00","00",43.67,1011.1,35.96,10.35702
"1952",1,"2013","03","23","10","00","00",45.26,1011.5,35.06,13.80936
"1953",1,"2013","03","23","11","00","00",47.42,1011.7,35.06,12.65858
"1954",1,"2013","03","23","12","00","00",49.3,1012,35.06,10.35702
"1955",1,"2013","03","23","13","00","00",45.58,1011.5,37.04,17.2617
"1956",1,"2013","03","23","14","00","00",44,1011.1,37.94,19.56326
"1957",1,"2013","03","23","15","00","00",40.72,1010.9,39.92,18.41248
"1958",1,"2013","03","23","16","00","00",36.03,1011.3,42.08,19.56326
"1959",1,"2013","03","23","17","00","00",39.23,1010.9,42.08,19.56326
"1960",1,"2013","03","23","18","00","00",37.46,1010.4,42.08,21.86482
"1961",1,"2013","03","23","19","00","00",36.18,1009.9,42.98,17.2617
"1962",1,"2013","03","23","20","00","00",34.72,1009.7,44.06,19.56326
"1963",1,"2013","03","23","21","00","00",32.27,1009.8,44.96,14.96014
"1964",1,"2013","03","23","22","00","00",34.72,1010.2,44.06,20.71404
"1965",1,"2013","03","23","23","00","00",37.9,1010.8,42.98,19.56326
"1966",1,"2013","03","24","00","00","00",37.46,1011.5,42.08,20.71404
"1967",1,"2013","03","24","01","00","00",39.05,1012.3,41,19.56326
"1968",1,"2013","03","24","02","00","00",40.72,1012.6,39.92,23.0156
"1969",1,"2013","03","24","03","00","00",42.18,1013.2,39.02,19.56326
"1970",1,"2013","03","24","04","00","00",46.09,1013.5,37.94,16.11092
"1971",1,"2013","03","24","05","00","00",47.75,1013.5,37.04,12.65858
"1972",1,"2013","03","24","06","00","00",49.83,1013.2,35.96,13.80936
"1973",1,"2013","03","24","07","00","00",49.83,1012.4,35.96,12.65858
"1974",1,"2013","03","24","08","00","00",49.3,1012.7,35.06,12.65858
"1975",1,"2013","03","24","09","00","00",49.3,1012.9,35.06,6.90468
"1976",1,"2013","03","24","10","00","00",49.3,1013.3,35.06,10.35702
"1977",1,"2013","03","24","11","00","00",51.47,1013.2,33.98,12.65858
"1978",1,"2013","03","24","12","00","00",49.3,1013.6,35.06,9.20624
"1979",1,"2013","03","24","13","00","00",49.83,1013.8,35.96,13.80936
"1980",1,"2013","03","24","14","00","00",47.89,1013.4,37.94,12.65858
"1981",1,"2013","03","24","15","00","00",42.65,1012.5,39.92,9.20624
"1982",1,"2013","03","24","16","00","00",40.9,1011.3,41,8.05546
"1983",1,"2013","03","24","17","00","00",37.9,1010.1,42.98,11.5078
"1984",1,"2013","03","24","18","00","00",36.36,1009.7,44.06,4.60312
"1985",1,"2013","03","24","19","00","00",35.14,1007.7,44.96,6.90468
"1986",1,"2013","03","24","20","00","00",33.73,1006.9,46.04,6.90468
"1987",1,"2013","03","24","21","00","00",33.55,1006.2,44.96,0
"1988",1,"2013","03","24","22","00","00",35.14,1006.4,44.96,6.90468
"1989",1,"2013","03","24","23","00","00",37.79,1006.3,44.06,8.05546
"1990",1,"2013","03","25","00","00","00",48.56,1007.6,42.08,9.20624
"1991",1,"2013","03","25","01","00","00",50.63,1007.7,41,6.90468
"1992",1,"2013","03","25","02","00","00",52.79,1007.8,39.92,4.60312
"1993",1,"2013","03","25","03","00","00",50.46,1007.2,39.92,0
"1994",1,"2013","03","25","04","00","00",52.56,1006.2,41,5.7539
"1995",1,"2013","03","25","05","00","00",52.79,1005.6,39.92,8.05546
"1996",1,"2013","03","25","06","00","00",52.79,1005.8,39.92,5.7539
"1997",1,"2013","03","25","07","00","00",54.68,1004.7,39.02,4.60312
"1998",1,"2013","03","25","08","00","00",56.77,1003.7,39.02,6.90468
"1999",1,"2013","03","25","09","00","00",67.21,1003.1,37.94,10.35702
"2000",1,"2013","03","25","10","00","00",72.87,1003.1,37.94,16.11092
"2001",1,"2013","03","25","11","00","00",72.87,1002.7,37.94,17.2617
"2002",1,"2013","03","25","12","00","00",69.73,1002.3,37.94,16.11092
"2003",1,"2013","03","25","13","00","00",57.33,1003,39.92,17.2617
"2004",1,"2013","03","25","14","00","00",59.37,1002.4,39.02,20.71404
"2005",1,"2013","03","25","15","00","00",52.79,1001.8,39.92,14.96014
"2006",1,"2013","03","25","16","00","00",59.5,1001.1,39.92,16.11092
"2007",1,"2013","03","25","17","00","00",59.5,1000.1,39.92,23.0156
"2008",1,"2013","03","25","18","00","00",72.87,999.1,37.94,21.86482
"2009",1,"2013","03","25","19","00","00",74.98,NA,37.4,14.96014
"2010",1,"2013","03","25","20","00","00",75.69,998,39.02,12.65858
"2011",1,"2013","03","25","21","00","00",75.69,997.9,39.02,9.20624
"2012",1,"2013","03","25","22","00","00",85.43,998.1,37.04,9.20624
"2013",1,"2013","03","25","23","00","00",82.46,998.9,37.94,4.60312
"2014",1,"2013","03","26","00","00","00",85.49,999.6,37.94,5.7539
"2015",1,"2013","03","26","01","00","00",78.96,1000.5,37.94,9.20624
"2016",1,"2013","03","26","02","00","00",75.16,NA,39.2,6.90468
"2017",1,"2013","03","26","03","00","00",66.85,1001.2,39.02,5.7539
"2018",1,"2013","03","26","04","00","00",69.86,1001.6,39.02,0
"2019",1,"2013","03","26","05","00","00",52.56,1001.9,41,8.05546
"2020",1,"2013","03","26","06","00","00",66.85,1002.6,39.02,6.90468
"2021",1,"2013","03","26","07","00","00",69.86,1002.9,39.02,5.7539
"2022",1,"2013","03","26","08","00","00",64.43,1003.4,39.02,9.20624
"2023",1,"2013","03","26","09","00","00",62.21,1003.9,39.92,6.90468
"2024",1,"2013","03","26","10","00","00",64.43,1004.7,39.02,8.05546
"2025",1,"2013","03","26","11","00","00",66.85,1005.4,39.02,6.90468
"2026",1,"2013","03","26","12","00","00",62.21,1006,39.92,5.7539
"2027",1,"2013","03","26","13","00","00",59.65,1006.7,41,5.7539
"2028",1,"2013","03","26","14","00","00",54.73,1006.6,42.08,3.45234
"2029",1,"2013","03","26","15","00","00",50.73,1007,44.06,11.5078
"2030",1,"2013","03","26","16","00","00",45.48,1006.9,46.94,6.90468
"2031",1,"2013","03","26","17","00","00",35.8,1006.7,48.92,11.5078
"2032",1,"2013","03","26","18","00","00",37.46,1006.6,48.92,12.65858
"2033",1,"2013","03","26","19","00","00",37.46,1006.7,48.92,11.5078
"2034",1,"2013","03","26","20","00","00",37.46,1006.8,48.92,6.90468
"2035",1,"2013","03","26","21","00","00",43.81,1007.2,46.94,10.35702
"2036",1,"2013","03","26","22","00","00",45.48,1007.9,46.94,6.90468
"2037",1,"2013","03","26","23","00","00",40.35,1008.4,46.94,12.65858
"2038",1,"2013","03","27","00","00","00",49.02,1009.2,44.96,11.5078
"2039",1,"2013","03","27","01","00","00",47.23,1009.8,44.96,12.65858
"2040",1,"2013","03","27","02","00","00",47.23,1010.5,44.96,9.20624
"2041",1,"2013","03","27","03","00","00",48.87,1010.8,44.06,11.5078
"2042",1,"2013","03","27","04","00","00",52.87,1011,42.98,8.05546
"2043",1,"2013","03","27","05","00","00",54.73,1011.2,42.08,8.05546
"2044",1,"2013","03","27","06","00","00",52.56,1011.3,41,12.65858
"2045",1,"2013","03","27","07","00","00",52.79,1011.1,39.92,17.2617
"2046",1,"2013","03","27","08","00","00",54.68,1011,39.02,10.35702
"2047",1,"2013","03","27","09","00","00",54.68,1011.2,39.02,14.96014
"2048",1,"2013","03","27","10","00","00",52.26,1011.7,39.02,12.65858
"2049",1,"2013","03","27","11","00","00",52.09,1012.4,37.94,11.5078
"2050",1,"2013","03","27","12","00","00",52.26,1012.8,39.02,12.65858
"2051",1,"2013","03","27","13","00","00",57.33,1013.1,39.92,12.65858
"2052",1,"2013","03","27","14","00","00",50.94,1013.1,42.98,13.80936
"2053",1,"2013","03","27","15","00","00",47.23,1012.8,44.96,12.65858
"2054",1,"2013","03","27","16","00","00",38.74,1012.5,48.02,9.20624
"2055",1,"2013","03","27","17","00","00",34.06,1012,48.02,10.35702
"2056",1,"2013","03","27","18","00","00",30.27,1011.6,48.92,12.65858
"2057",1,"2013","03","27","19","00","00",34.21,1011.5,48.92,10.35702
"2058",1,"2013","03","27","20","00","00",27.93,1011.2,51.08,13.80936
"2059",1,"2013","03","27","21","00","00",30.39,1011.3,51.08,13.80936
"2060",1,"2013","03","27","22","00","00",33.04,1011.6,51.08,12.65858
"2061",1,"2013","03","27","23","00","00",35.8,1012.3,48.92,12.65858
"2062",1,"2013","03","28","00","00","00",40.22,1013.2,48.02,24.16638
"2063",1,"2013","03","28","01","00","00",53.17,1013.9,44.96,17.2617
"2064",1,"2013","03","28","02","00","00",53.03,1014.5,44.06,18.41248
"2065",1,"2013","03","28","03","00","00",55.27,1014.6,42.98,16.11092
"2066",1,"2013","03","28","04","00","00",59.36,1014.7,42.08,14.96014
"2067",1,"2013","03","28","05","00","00",61.89,1014.6,41,20.71404
"2068",1,"2013","03","28","06","00","00",64.54,1014.5,39.92,20.71404
"2069",1,"2013","03","28","07","00","00",62.21,1014.4,39.92,19.56326
"2070",1,"2013","03","28","08","00","00",64.43,1014.2,39.02,18.41248
"2071",1,"2013","03","28","09","00","00",64.43,1014.3,39.02,12.65858
"2072",1,"2013","03","28","10","00","00",64.43,1014.4,39.02,11.5078
"2073",1,"2013","03","28","11","00","00",64.43,1014.9,39.02,9.20624
"2074",1,"2013","03","28","12","00","00",62.21,1015.3,39.92,11.5078
"2075",1,"2013","03","28","13","00","00",59.65,1015.5,41,8.05546
"2076",1,"2013","03","28","14","00","00",50.73,1015.6,44.06,12.65858
"2077",1,"2013","03","28","15","00","00",47.23,1015.9,44.96,13.80936
"2078",1,"2013","03","28","16","00","00",45.33,1015.9,46.04,12.65858
"2079",1,"2013","03","28","17","00","00",43.67,1015.8,48.02,16.11092
"2080",1,"2013","03","28","18","00","00",45.65,1015.7,48.02,13.80936
"2081",1,"2013","03","28","19","00","00",45.79,1015.7,48.92,9.20624
"2082",1,"2013","03","28","20","00","00",49.5,1015.6,48.02,8.05546
"2083",1,"2013","03","28","21","00","00",53.47,1015.9,46.94,12.65858
"2084",1,"2013","03","28","22","00","00",45.65,1016.4,48.02,9.20624
"2085",1,"2013","03","28","23","00","00",47.36,1017.1,48.02,11.5078
"2086",1,"2013","03","29","00","00","00",49.33,1017.7,46.94,14.96014
"2087",1,"2013","03","29","01","00","00",49.33,1018.1,46.94,14.96014
"2088",1,"2013","03","29","02","00","00",51.03,1018.9,46.04,11.5078
"2089",1,"2013","03","29","03","00","00",55.56,1019.2,44.96,9.20624
"2090",1,"2013","03","29","04","00","00",53.17,1019.2,44.96,10.35702
"2091",1,"2013","03","29","05","00","00",53.17,1019.4,44.96,9.20624
"2092",1,"2013","03","29","06","00","00",55.02,1019.7,44.06,10.35702
"2093",1,"2013","03","29","07","00","00",53.03,1019.8,44.06,12.65858
"2094",1,"2013","03","29","08","00","00",55.02,1019.7,44.06,11.5078
"2095",1,"2013","03","29","09","00","00",55.27,1019.7,42.98,10.35702
"2096",1,"2013","03","29","10","00","00",59.36,1019.7,42.08,11.5078
"2097",1,"2013","03","29","11","00","00",57.22,1019.9,42.08,10.35702
"2098",1,"2013","03","29","12","00","00",57.22,1020.4,42.08,16.11092
"2099",1,"2013","03","29","13","00","00",53.03,1020.4,44.06,11.5078
"2100",1,"2013","03","29","14","00","00",49.19,1020.3,46.04,9.20624
"2101",1,"2013","03","29","15","00","00",42.22,1020.2,48.92,9.20624
"2102",1,"2013","03","29","16","00","00",38.96,1020,51.08,9.20624
"2103",1,"2013","03","29","17","00","00",31.96,1019.3,51.98,5.7539
"2104",1,"2013","03","29","18","00","00",28.39,1018.5,53.96,10.35702
"2105",1,"2013","03","29","19","00","00",32.13,1017.9,53.06,5.7539
"2106",1,"2013","03","29","20","00","00",33.44,1017.4,51.98,12.65858
"2107",1,"2013","03","29","21","00","00",37.54,1017.5,51.08,17.2617
"2108",1,"2013","03","29","22","00","00",40.55,1018.1,50,19.56326
"2109",1,"2013","03","29","23","00","00",42.22,1018.4,48.92,17.2617
"2110",1,"2013","03","30","00","00","00",40.22,1018.8,48.02,14.96014
"2111",1,"2013","03","30","01","00","00",47.54,1019.5,46.94,11.5078
"2112",1,"2013","03","30","02","00","00",43.81,1020,46.94,10.35702
"2113",1,"2013","03","30","03","00","00",45.33,1020.2,46.04,10.35702
"2114",1,"2013","03","30","04","00","00",49.02,1020.2,44.96,8.05546
"2115",1,"2013","03","30","05","00","00",55.02,1020.3,44.06,8.05546
"2116",1,"2013","03","30","06","00","00",50.73,1020.2,44.06,8.05546
"2117",1,"2013","03","30","07","00","00",55.02,1020,44.06,6.90468
"2118",1,"2013","03","30","08","00","00",57.35,1020,42.98,13.80936
"2119",1,"2013","03","30","09","00","00",59.36,1020.1,42.08,10.35702
"2120",1,"2013","03","30","10","00","00",59.36,1020.3,42.08,11.5078
"2121",1,"2013","03","30","11","00","00",59.36,1020.6,42.08,12.65858
"2122",1,"2013","03","30","12","00","00",59.36,1021.2,42.08,11.5078
"2123",1,"2013","03","30","13","00","00",55.02,1021.3,44.06,10.35702
"2124",1,"2013","03","30","14","00","00",49.33,1021.3,46.94,9.20624
